game_id,date,away,home,venue,schedule_type
407,2026-07-01,LG 트윈스,키움 히어로즈,고척,announced_135
408,2026-07-01,KT 위즈,한화 이글스,대전,announced_135
409,2026-07-01,SSG 랜더스,KIA 타이거즈,광주,announced_135
410,2026-07-01,삼성 라이온즈,NC 다이노스,창원,announced_135
411,2026-07-02,롯데 자이언츠,두산 베어스,잠실,announced_135
412,2026-07-02,LG 트윈스,키움 히어로즈,고척,announced_135
413,2026-07-02,KT 위즈,한화 이글스,대전,announced_135
414,2026-07-02,SSG 랜더스,KIA 타이거즈,광주,announced_135
415,2026-07-02,삼성 라이온즈,NC 다이노스,창원,announced_135
416,2026-07-03,한화 이글스,LG 트윈스,잠실,announced_135
417,2026-07-03,두산 베어스,키움 히어로즈,고척,announced_135
418,2026-07-03,삼성 라이온즈,SSG 랜더스,문학,announced_135
419,2026-07-03,롯데 자이언츠,KT 위즈,수원,announced_135
420,2026-07-03,NC 다이노스,KIA 타이거즈,광주,announced_135
421,2026-07-04,한화 이글스,LG 트윈스,잠실,announced_135
422,2026-07-04,두산 베어스,키움 히어로즈,고척,announced_135
423,2026-07-04,삼성 라이온즈,SSG 랜더스,문학,announced_135
424,2026-07-04,롯데 자이언츠,KT 위즈,수원,announced_135
425,2026-07-04,NC 다이노스,KIA 타이거즈,광주,announced_135
426,2026-07-05,한화 이글스,LG 트윈스,잠실,announced_135
427,2026-07-05,두산 베어스,키움 히어로즈,고척,announced_135
428,2026-07-05,삼성 라이온즈,SSG 랜더스,문학,announced_135
429,2026-07-05,롯데 자이언츠,KT 위즈,수원,announced_135
430,2026-07-05,NC 다이노스,KIA 타이거즈,광주,announced_135
431,2026-07-07,SSG 랜더스,두산 베어스,잠실,announced_135
432,2026-07-07,키움 히어로즈,KT 위즈,수원,announced_135
433,2026-07-07,NC 다이노스,한화 이글스,대전,announced_135
434,2026-07-07,LG 트윈스,삼성 라이온즈,대구,announced_135
435,2026-07-07,KIA 타이거즈,롯데 자이언츠,사직,announced_135
436,2026-07-08,SSG 랜더스,두산 베어스,잠실,announced_135
437,2026-07-08,키움 히어로즈,KT 위즈,수원,announced_135
438,2026-07-08,NC 다이노스,한화 이글스,대전,announced_135
439,2026-07-08,LG 트윈스,삼성 라이온즈,대구,announced_135
440,2026-07-08,KIA 타이거즈,롯데 자이언츠,사직,announced_135
441,2026-07-09,SSG 랜더스,두산 베어스,잠실,announced_135
442,2026-07-09,키움 히어로즈,KT 위즈,수원,announced_135
443,2026-07-09,NC 다이노스,한화 이글스,대전,announced_135
444,2026-07-09,LG 트윈스,삼성 라이온즈,대구,announced_135
445,2026-07-09,KIA 타이거즈,롯데 자이언츠,사직,announced_135
446,2026-07-16,KT 위즈,LG 트윈스,잠실,announced_135
447,2026-07-16,KIA 타이거즈,SSG 랜더스,문학,announced_135
448,2026-07-16,키움 히어로즈,한화 이글스,대전,announced_135
449,2026-07-16,롯데 자이언츠,삼성 라이온즈,대구,announced_135
450,2026-07-16,두산 베어스,NC 다이노스,창원,announced_135
451,2026-07-17,KT 위즈,LG 트윈스,잠실,announced_135
452,2026-07-17,KIA 타이거즈,SSG 랜더스,문학,announced_135
453,2026-07-17,키움 히어로즈,한화 이글스,대전,announced_135
454,2026-07-17,롯데 자이언츠,삼성 라이온즈,대구,announced_135
455,2026-07-17,두산 베어스,NC 다이노스,창원,announced_135
456,2026-07-18,KT 위즈,LG 트윈스,잠실,announced_135
457,2026-07-18,KIA 타이거즈,SSG 랜더스,문학,announced_135
458,2026-07-18,키움 히어로즈,한화 이글스,대전,announced_135
459,2026-07-18,롯데 자이언츠,삼성 라이온즈,대구,announced_135
460,2026-07-18,두산 베어스,NC 다이노스,창원,announced_135
461,2026-07-19,KT 위즈,LG 트윈스,잠실,announced_135
462,2026-07-19,KIA 타이거즈,SSG 랜더스,문학,announced_135
463,2026-07-19,키움 히어로즈,한화 이글스,대전,announced_135
464,2026-07-19,롯데 자이언츠,삼성 라이온즈,대구,announced_135
465,2026-07-19,두산 베어스,NC 다이노스,창원,announced_135
466,2026-07-21,NC 다이노스,LG 트윈스,잠실,announced_135
467,2026-07-21,삼성 라이온즈,키움 히어로즈,고척,announced_135
468,2026-07-21,두산 베어스,KT 위즈,수원,announced_135
469,2026-07-21,한화 이글스,KIA 타이거즈,광주,announced_135
470,2026-07-21,SSG 랜더스,롯데 자이언츠,사직,announced_135
471,2026-07-22,NC 다이노스,LG 트윈스,잠실,announced_135
472,2026-07-22,삼성 라이온즈,키움 히어로즈,고척,announced_135
473,2026-07-22,두산 베어스,KT 위즈,수원,announced_135
474,2026-07-22,한화 이글스,KIA 타이거즈,광주,announced_135
475,2026-07-22,SSG 랜더스,롯데 자이언츠,사직,announced_135
476,2026-07-23,NC 다이노스,LG 트윈스,잠실,announced_135
477,2026-07-23,삼성 라이온즈,키움 히어로즈,고척,announced_135
478,2026-07-23,두산 베어스,KT 위즈,수원,announced_135
479,2026-07-23,한화 이글스,KIA 타이거즈,광주,announced_135
480,2026-07-23,SSG 랜더스,롯데 자이언츠,사직,announced_135
481,2026-07-24,삼성 라이온즈,두산 베어스,잠실,announced_135
482,2026-07-24,NC 다이노스,SSG 랜더스,문학,announced_135
483,2026-07-24,LG 트윈스,한화 이글스,대전,announced_135
484,2026-07-24,키움 히어로즈,KIA 타이거즈,광주,announced_135
485,2026-07-24,KT 위즈,롯데 자이언츠,사직,announced_135
486,2026-07-25,삼성 라이온즈,두산 베어스,잠실,announced_135
487,2026-07-25,NC 다이노스,SSG 랜더스,문학,announced_135
488,2026-07-25,LG 트윈스,한화 이글스,대전,announced_135
489,2026-07-25,키움 히어로즈,KIA 타이거즈,광주,announced_135
490,2026-07-25,KT 위즈,롯데 자이언츠,사직,announced_135
491,2026-07-26,삼성 라이온즈,두산 베어스,잠실,announced_135
492,2026-07-26,NC 다이노스,SSG 랜더스,문학,announced_135
493,2026-07-26,LG 트윈스,한화 이글스,대전,announced_135
494,2026-07-26,키움 히어로즈,KIA 타이거즈,광주,announced_135
495,2026-07-26,KT 위즈,롯데 자이언츠,사직,announced_135
496,2026-07-28,키움 히어로즈,LG 트윈스,잠실,announced_135
497,2026-07-28,두산 베어스,SSG 랜더스,문학,announced_135
498,2026-07-28,롯데 자이언츠,한화 이글스,대전,announced_135
499,2026-07-28,KIA 타이거즈,삼성 라이온즈,대구,announced_135
500,2026-07-28,KT 위즈,NC 다이노스,창원,announced_135
501,2026-07-29,키움 히어로즈,LG 트윈스,잠실,announced_135
502,2026-07-29,두산 베어스,SSG 랜더스,문학,announced_135
503,2026-07-29,롯데 자이언츠,한화 이글스,대전,announced_135
504,2026-07-29,KIA 타이거즈,삼성 라이온즈,대구,announced_135
505,2026-07-29,KT 위즈,NC 다이노스,창원,announced_135
506,2026-07-30,키움 히어로즈,LG 트윈스,잠실,announced_135
507,2026-07-30,두산 베어스,SSG 랜더스,문학,announced_135
508,2026-07-30,롯데 자이언츠,한화 이글스,대전,announced_135
509,2026-07-30,KIA 타이거즈,삼성 라이온즈,대구,announced_135
510,2026-07-30,KT 위즈,NC 다이노스,창원,announced_135
511,2026-07-31,LG 트윈스,두산 베어스,잠실,announced_135
512,2026-07-31,SSG 랜더스,키움 히어로즈,고척,announced_135
513,2026-07-31,한화 이글스,KT 위즈,수원,announced_135
514,2026-07-31,삼성 라이온즈,롯데 자이언츠,사직,announced_135
515,2026-07-31,KIA 타이거즈,NC 다이노스,창원,announced_135
516,2026-08-01,LG 트윈스,두산 베어스,잠실,announced_135
517,2026-08-01,SSG 랜더스,키움 히어로즈,고척,announced_135
518,2026-08-01,한화 이글스,KT 위즈,수원,announced_135
519,2026-08-01,삼성 라이온즈,롯데 자이언츠,사직,announced_135
520,2026-08-01,KIA 타이거즈,NC 다이노스,창원,announced_135
521,2026-08-02,LG 트윈스,두산 베어스,잠실,announced_135
522,2026-08-02,SSG 랜더스,키움 히어로즈,고척,announced_135
523,2026-08-02,한화 이글스,KT 위즈,수원,announced_135
524,2026-08-02,삼성 라이온즈,롯데 자이언츠,사직,announced_135
525,2026-08-02,KIA 타이거즈,NC 다이노스,창원,announced_135
526,2026-08-04,NC 다이노스,두산 베어스,잠실,announced_135
527,2026-08-04,LG 트윈스,SSG 랜더스,문학,announced_135
528,2026-08-04,한화 이글스,삼성 라이온즈,대구,announced_135
529,2026-08-04,KT 위즈,KIA 타이거즈,광주,announced_135
530,2026-08-04,키움 히어로즈,롯데 자이언츠,사직,announced_135
531,2026-08-05,NC 다이노스,두산 베어스,잠실,announced_135
532,2026-08-05,LG 트윈스,SSG 랜더스,문학,announced_135
533,2026-08-05,한화 이글스,삼성 라이온즈,대구,announced_135
534,2026-08-05,KT 위즈,KIA 타이거즈,광주,announced_135
535,2026-08-05,키움 히어로즈,롯데 자이언츠,사직,announced_135
536,2026-08-06,NC 다이노스,두산 베어스,잠실,announced_135
537,2026-08-06,LG 트윈스,SSG 랜더스,문학,announced_135
538,2026-08-06,한화 이글스,삼성 라이온즈,대구,announced_135
539,2026-08-06,KT 위즈,KIA 타이거즈,광주,announced_135
540,2026-08-06,키움 히어로즈,롯데 자이언츠,사직,announced_135
541,2026-08-07,KIA 타이거즈,LG 트윈스,잠실,announced_135
542,2026-08-07,롯데 자이언츠,KT 위즈,수원,announced_135
543,2026-08-07,키움 히어로즈,한화 이글스,대전,announced_135
544,2026-08-07,두산 베어스,삼성 라이온즈,대구,announced_135
545,2026-08-07,SSG 랜더스,NC 다이노스,창원,announced_135
546,2026-08-08,KIA 타이거즈,LG 트윈스,잠실,announced_135
547,2026-08-08,롯데 자이언츠,KT 위즈,수원,announced_135
548,2026-08-08,키움 히어로즈,한화 이글스,대전,announced_135
549,2026-08-08,두산 베어스,삼성 라이온즈,대구,announced_135
550,2026-08-08,SSG 랜더스,NC 다이노스,창원,announced_135
551,2026-08-09,KIA 타이거즈,LG 트윈스,잠실,announced_135
552,2026-08-09,롯데 자이언츠,KT 위즈,수원,announced_135
553,2026-08-09,키움 히어로즈,한화 이글스,대전,announced_135
554,2026-08-09,두산 베어스,삼성 라이온즈,대구,announced_135
555,2026-08-09,SSG 랜더스,NC 다이노스,창원,announced_135
556,2026-08-11,한화 이글스,두산 베어스,잠실,announced_135
557,2026-08-11,LG 트윈스,키움 히어로즈,고척,announced_135
558,2026-08-11,롯데 자이언츠,SSG 랜더스,문학,announced_135
559,2026-08-11,삼성 라이온즈,KIA 타이거즈,광주,announced_135
560,2026-08-11,KT 위즈,NC 다이노스,창원,announced_135
561,2026-08-12,한화 이글스,두산 베어스,잠실,announced_135
562,2026-08-12,LG 트윈스,키움 히어로즈,고척,announced_135
563,2026-08-12,롯데 자이언츠,SSG 랜더스,문학,announced_135
564,2026-08-12,삼성 라이온즈,KIA 타이거즈,광주,announced_135
565,2026-08-12,KT 위즈,NC 다이노스,창원,announced_135
566,2026-08-13,한화 이글스,두산 베어스,잠실,announced_135
567,2026-08-13,LG 트윈스,키움 히어로즈,고척,announced_135
568,2026-08-13,롯데 자이언츠,SSG 랜더스,문학,announced_135
569,2026-08-13,삼성 라이온즈,KIA 타이거즈,광주,announced_135
570,2026-08-13,KT 위즈,NC 다이노스,창원,announced_135
571,2026-08-14,SSG 랜더스,LG 트윈스,잠실,announced_135
572,2026-08-14,키움 히어로즈,KT 위즈,수원,announced_135
573,2026-08-14,한화 이글스,삼성 라이온즈,대구,announced_135
574,2026-08-14,두산 베어스,KIA 타이거즈,광주,announced_135
575,2026-08-14,NC 다이노스,롯데 자이언츠,사직,announced_135
576,2026-08-15,SSG 랜더스,LG 트윈스,잠실,announced_135
577,2026-08-15,키움 히어로즈,KT 위즈,수원,announced_135
578,2026-08-15,한화 이글스,삼성 라이온즈,대구,announced_135
579,2026-08-15,두산 베어스,KIA 타이거즈,광주,announced_135
580,2026-08-15,NC 다이노스,롯데 자이언츠,사직,announced_135
581,2026-08-16,SSG 랜더스,LG 트윈스,잠실,announced_135
582,2026-08-16,키움 히어로즈,KT 위즈,수원,announced_135
583,2026-08-16,한화 이글스,삼성 라이온즈,대구,announced_135
584,2026-08-16,두산 베어스,KIA 타이거즈,광주,announced_135
585,2026-08-16,NC 다이노스,롯데 자이언츠,사직,announced_135
586,2026-08-18,KT 위즈,LG 트윈스,잠실,announced_135
587,2026-08-18,KIA 타이거즈,한화 이글스,대전,announced_135
588,2026-08-18,SSG 랜더스,삼성 라이온즈,대구,announced_135
589,2026-08-18,키움 히어로즈,롯데 자이언츠,사직,announced_135
590,2026-08-18,두산 베어스,NC 다이노스,창원,announced_135
591,2026-08-19,KT 위즈,LG 트윈스,잠실,announced_135
592,2026-08-19,KIA 타이거즈,한화 이글스,대전,announced_135
593,2026-08-19,SSG 랜더스,삼성 라이온즈,대구,announced_135
594,2026-08-19,키움 히어로즈,롯데 자이언츠,사직,announced_135
595,2026-08-19,두산 베어스,NC 다이노스,창원,announced_135
596,2026-08-20,KT 위즈,LG 트윈스,잠실,announced_135
597,2026-08-20,KIA 타이거즈,한화 이글스,대전,announced_135
598,2026-08-20,SSG 랜더스,삼성 라이온즈,대구,announced_135
599,2026-08-20,키움 히어로즈,롯데 자이언츠,사직,announced_135
600,2026-08-20,두산 베어스,NC 다이노스,창원,announced_135
601,2026-08-21,롯데 자이언츠,두산 베어스,잠실,announced_135
602,2026-08-21,KIA 타이거즈,키움 히어로즈,고척,announced_135
603,2026-08-21,KT 위즈,SSG 랜더스,문학,announced_135
604,2026-08-21,LG 트윈스,한화 이글스,대전,announced_135
605,2026-08-21,삼성 라이온즈,NC 다이노스,창원,announced_135
606,2026-08-22,롯데 자이언츠,두산 베어스,잠실,announced_135
607,2026-08-22,KIA 타이거즈,키움 히어로즈,고척,announced_135
608,2026-08-22,KT 위즈,SSG 랜더스,문학,announced_135
609,2026-08-22,LG 트윈스,한화 이글스,대전,announced_135
610,2026-08-22,삼성 라이온즈,NC 다이노스,창원,announced_135
611,2026-08-23,롯데 자이언츠,두산 베어스,잠실,announced_135
612,2026-08-23,KIA 타이거즈,키움 히어로즈,고척,announced_135
613,2026-08-23,KT 위즈,SSG 랜더스,문학,announced_135
614,2026-08-23,LG 트윈스,한화 이글스,대전,announced_135
615,2026-08-23,삼성 라이온즈,NC 다이노스,창원,announced_135
616,2026-08-25,NC 다이노스,LG 트윈스,잠실,announced_135
617,2026-08-25,삼성 라이온즈,키움 히어로즈,고척,announced_135
618,2026-08-25,한화 이글스,SSG 랜더스,문학,announced_135
619,2026-08-25,두산 베어스,KT 위즈,수원,announced_135
620,2026-08-25,롯데 자이언츠,KIA 타이거즈,광주,announced_135
621,2026-08-26,NC 다이노스,LG 트윈스,잠실,announced_135
622,2026-08-26,삼성 라이온즈,키움 히어로즈,고척,announced_135
623,2026-08-26,한화 이글스,SSG 랜더스,문학,announced_135
624,2026-08-26,두산 베어스,KT 위즈,수원,announced_135
625,2026-08-26,롯데 자이언츠,KIA 타이거즈,광주,announced_135
626,2026-08-27,NC 다이노스,LG 트윈스,잠실,announced_135
627,2026-08-27,삼성 라이온즈,키움 히어로즈,고척,announced_135
628,2026-08-27,한화 이글스,SSG 랜더스,문학,announced_135
629,2026-08-27,두산 베어스,KT 위즈,수원,announced_135
630,2026-08-27,롯데 자이언츠,KIA 타이거즈,광주,announced_135
631,2026-08-28,키움 히어로즈,두산 베어스,잠실,announced_135
632,2026-08-28,NC 다이노스,한화 이글스,대전,announced_135
633,2026-08-28,KT 위즈,삼성 라이온즈,대구,announced_135
634,2026-08-28,SSG 랜더스,KIA 타이거즈,광주,announced_135
635,2026-08-28,LG 트윈스,롯데 자이언츠,사직,announced_135
636,2026-08-29,키움 히어로즈,두산 베어스,잠실,announced_135
637,2026-08-29,NC 다이노스,한화 이글스,대전,announced_135
638,2026-08-29,KT 위즈,삼성 라이온즈,대구,announced_135
639,2026-08-29,SSG 랜더스,KIA 타이거즈,광주,announced_135
640,2026-08-29,LG 트윈스,롯데 자이언츠,사직,announced_135
641,2026-08-30,키움 히어로즈,두산 베어스,잠실,announced_135
642,2026-08-30,NC 다이노스,한화 이글스,대전,announced_135
643,2026-08-30,KT 위즈,삼성 라이온즈,대구,announced_135
644,2026-08-30,SSG 랜더스,KIA 타이거즈,광주,announced_135
645,2026-08-30,LG 트윈스,롯데 자이언츠,사직,announced_135
646,2026-09-01,LG 트윈스,두산 베어스,잠실,announced_135
647,2026-09-01,SSG 랜더스,키움 히어로즈,고척,announced_135
648,2026-09-01,한화 이글스,KT 위즈,수원,announced_135
649,2026-09-01,롯데 자이언츠,삼성 라이온즈,대구,announced_135
650,2026-09-01,KIA 타이거즈,NC 다이노스,창원,announced_135
651,2026-09-02,LG 트윈스,두산 베어스,잠실,announced_135
652,2026-09-02,SSG 랜더스,키움 히어로즈,고척,announced_135
653,2026-09-02,한화 이글스,KT 위즈,수원,announced_135
654,2026-09-02,롯데 자이언츠,삼성 라이온즈,대구,announced_135
655,2026-09-02,KIA 타이거즈,NC 다이노스,창원,announced_135
656,2026-09-03,LG 트윈스,두산 베어스,잠실,announced_135
657,2026-09-03,SSG 랜더스,키움 히어로즈,고척,announced_135
658,2026-09-03,한화 이글스,KT 위즈,수원,announced_135
659,2026-09-03,롯데 자이언츠,삼성 라이온즈,대구,announced_135
660,2026-09-03,KIA 타이거즈,NC 다이노스,창원,announced_135
661,2026-09-04,삼성 라이온즈,LG 트윈스,잠실,announced_135
662,2026-09-04,NC 다이노스,키움 히어로즈,고척,announced_135
663,2026-09-04,두산 베어스,SSG 랜더스,문학,announced_135
664,2026-09-04,KT 위즈,KIA 타이거즈,광주,announced_135
665,2026-09-04,한화 이글스,롯데 자이언츠,사직,announced_135
666,2026-09-05,삼성 라이온즈,LG 트윈스,잠실,announced_135
667,2026-09-05,NC 다이노스,키움 히어로즈,고척,announced_135
668,2026-09-05,두산 베어스,SSG 랜더스,문학,announced_135
669,2026-09-05,KT 위즈,KIA 타이거즈,광주,announced_135
670,2026-09-05,한화 이글스,롯데 자이언츠,사직,announced_135
671,2026-09-06,삼성 라이온즈,LG 트윈스,잠실,announced_135
672,2026-09-06,NC 다이노스,키움 히어로즈,고척,announced_135
673,2026-09-06,두산 베어스,SSG 랜더스,문학,announced_135
674,2026-09-06,KT 위즈,KIA 타이거즈,광주,announced_135
675,2026-09-06,한화 이글스,롯데 자이언츠,사직,announced_135
676,2026-09-08,두산 베어스,LG 트윈스,잠실,fixed_unassigned_9
677,2026-09-08,KT 위즈,키움 히어로즈,고척,fixed_unassigned_9
678,2026-09-08,삼성 라이온즈,SSG 랜더스,문학,fixed_unassigned_9
679,2026-09-08,한화 이글스,NC 다이노스,창원,fixed_unassigned_9
680,2026-09-08,KIA 타이거즈,롯데 자이언츠,사직,fixed_unassigned_9
681,2026-09-09,두산 베어스,키움 히어로즈,고척,fixed_unassigned_9
682,2026-09-09,SSG 랜더스,KT 위즈,수원,fixed_unassigned_9
683,2026-09-09,롯데 자이언츠,LG 트윈스,잠실,fixed_unassigned_9
684,2026-09-09,삼성 라이온즈,한화 이글스,대전,fixed_unassigned_9
685,2026-09-09,NC 다이노스,KIA 타이거즈,광주,fixed_unassigned_9
686,2026-09-10,LG 트윈스,SSG 랜더스,문학,fixed_unassigned_9
687,2026-09-10,키움 히어로즈,삼성 라이온즈,대구,fixed_unassigned_9
688,2026-09-10,KIA 타이거즈,KT 위즈,수원,fixed_unassigned_9
689,2026-09-10,롯데 자이언츠,한화 이글스,대전,fixed_unassigned_9
690,2026-09-10,NC 다이노스,두산 베어스,잠실,fixed_unassigned_9
691,2026-09-11,LG 트윈스,KT 위즈,수원,fixed_unassigned_9
692,2026-09-11,키움 히어로즈,SSG 랜더스,문학,fixed_unassigned_9
693,2026-09-11,한화 이글스,KIA 타이거즈,광주,fixed_unassigned_9
694,2026-09-11,롯데 자이언츠,NC 다이노스,창원,fixed_unassigned_9
695,2026-09-11,삼성 라이온즈,두산 베어스,잠실,fixed_unassigned_9
696,2026-09-12,두산 베어스,한화 이글스,대전,fixed_unassigned_9
697,2026-09-12,키움 히어로즈,LG 트윈스,잠실,fixed_unassigned_9
698,2026-09-12,KIA 타이거즈,SSG 랜더스,문학,fixed_unassigned_9
699,2026-09-12,삼성 라이온즈,롯데 자이언츠,사직,fixed_unassigned_9
700,2026-09-12,NC 다이노스,KT 위즈,수원,fixed_unassigned_9
701,2026-09-13,LG 트윈스,삼성 라이온즈,대구,fixed_unassigned_9
702,2026-09-13,SSG 랜더스,한화 이글스,대전,fixed_unassigned_9
703,2026-09-13,키움 히어로즈,NC 다이노스,창원,fixed_unassigned_9
704,2026-09-13,KT 위즈,롯데 자이언츠,사직,fixed_unassigned_9
705,2026-09-13,KIA 타이거즈,두산 베어스,잠실,fixed_unassigned_9
706,2026-09-15,LG 트윈스,KIA 타이거즈,광주,fixed_unassigned_9
707,2026-09-15,SSG 랜더스,롯데 자이언츠,사직,fixed_unassigned_9
708,2026-09-15,한화 이글스,키움 히어로즈,고척,fixed_unassigned_9
709,2026-09-15,NC 다이노스,삼성 라이온즈,대구,fixed_unassigned_9
710,2026-09-15,KT 위즈,두산 베어스,잠실,fixed_unassigned_9
711,2026-09-16,두산 베어스,롯데 자이언츠,사직,fixed_unassigned_9
712,2026-09-16,키움 히어로즈,KIA 타이거즈,광주,fixed_unassigned_9
713,2026-09-16,한화 이글스,LG 트윈스,잠실,fixed_unassigned_9
714,2026-09-16,삼성 라이온즈,KT 위즈,수원,fixed_unassigned_9
715,2026-09-16,NC 다이노스,SSG 랜더스,문학,fixed_unassigned_9
716,2026-09-17,LG 트윈스,NC 다이노스,창원,fixed_unassigned_9
717,2026-09-17,KT 위즈,한화 이글스,대전,fixed_unassigned_9
718,2026-09-17,KIA 타이거즈,삼성 라이온즈,대구,fixed_unassigned_9
719,2026-09-17,롯데 자이언츠,키움 히어로즈,고척,fixed_unassigned_9
720,2026-09-17,SSG 랜더스,두산 베어스,잠실,fixed_unassigned_9
